tag,cleaned_tweet
1,"yeah ,, i was a bit sad bc it was my 1st 1d concert and zayn wasnt there but i still enjoyed it https://t.co/hznadbpzff"
2,"oh tomorrow i'll probably rant about black fashion and blacks aspiration to purchase luxury brands (louis, gucci, versace, etc)"
2,"rip frank gifford, the original voice of monday night football with cosell and meredith"
1,you going to shawn jawn tomorrow
2,curtis' akakeya and sea's guidicipietro are the top contenders for saturday's cross country state champs https://t.co/fwfjsswl1z
1,"according to briana's tumblr, that her mum confirmed was hers, she has admitted the pics on her ig aren't her, and the due date is feb. 03"
1,"kind of want to go to yoga, kind of want to stay here and watch freaky friday"
2,playing papa was a rolling stone. fitting as we packing up the office for our big move tomorrow. whereever we lay our hats...
1,swihart singles up the middle to score ortiz from 1st as red sox go ahead 1-0 in the 4th. asher still in trouble with two on and one out.
2,paul mccartney's 70th birthday is tomorrow. we must get it to trend! :)
0,"david wright may be back, but degrom looks really bad right now. the mets should be taking 3 out of the next 4... http://t.co/nfgbkdurbj"
1,competition time!!!! last sunday at the vma's kanye west announced he will be running for president of the united... http://t.co/fqhxsyanjp
1,chuck norris:jan strangle you with a cordless phone.
1,only thing that is guaranteed of tomorrow is the finishing off of any christians left in the m.e...hazel wallah you're giving
1,"sunday creeper sunday and the top 50 hitters, week 21 - don't worry, i'm not going to talk about u2. i already go ... http://t.co/xotmlyaiok"
1,chris davis leads mlb with 165 ks (32.2%) kris bryant 2nd at at 150 (30.0%). walker leads sl at 34.9 pct. 2nd place is 28.4.
1,meek about to have a 2nd wave coming from twitter bc nicki came harder without a song haha
2,"sibling-wed game with scott and chris evans, part 2 https://t.co/jumcqobvlg la risa de chris me dio risa, basta."
1,i have a ticket for sale to ed sheeran's melbourne concert on the 6th of december if anyone is interested or knows anyone who wants one? :)
1,"before the legendary frank gifford was a part of monday night football's all-time team, he belonged to new york... http://t.co/vezmjkxe9u"
2,when the 1st season of naruto was airing the moment i stepped inside my classroom my friend and me would scream about it for like 2 hours
2,"crazy that you use kendrick. i'm listening to kendrick lamar & j. cole's ""black friday"" as i type this tweet."
1,haley cox and i have decided we are going to skip the jason aldean concert this coming friday. if you want our... http://t.co/vxogx39oia
0,lakh of cases r pending in supreme court even than yakub's case being heard 6/7th time today as if there no work in court.public want answer
2,"seeing ant-man for the 2nd time (@ amc north point mall 12 - for ant-man in alpharetta, ga) https://t.co/cq4u1kx4gm"
2,watch nbc meet the press: carly fiorina - watch nbc meet the press: carly fiorina: we should not repeal the 14th a... http://t.co/njy9fpbycv
1,our #georgegalloway has always been right about #chilcotreport and tony blair's role in death of #uk soldiers https://t.co/n3jqncbh7k
0,i'd rather go shopping for baby clothes with briana tomorrow than go to work
1,david de gea presentation was billed for 1pm tomorrow..if real madrid doesn't announce the deal before noon..then the deal is off. shikena!!
2,don't miss the beast brock lesnar on espn tomorrow morning! #brocklesnar http://t.co/mlwybylr15
1,faith & i went to the mid state fair to see jason aldean on friday & then staying all weekend in pismo
1,"so sad to hear frank gifford died. i have some fond memories of watching monday night football with my dad. frank, howard and dandy don."
1,i can't wait for 3 more seconds of twilight town or that same hercules boss on the train. https://t.co/9mmxeandi0
2,"john cena ,if ua good u will beat john cena for the 1st round but forget abt the 2nd round we dont give up. https://t.co/eh0aonkpzu"
2,brock lesnar vs the undertaker match next sunday is going to be great.
2,you may have seen this but john cena has given his 500th make a wish gift for a kid. my hat is off to you mr cena http://t.co/5bhddnhqjr
2,"i can't even remotely believe that i'm going to see sam smith in person, with my own two eyes, this friday."
1,friday night briana was riding some guy giving him a lap dance at the lounge we were at and i was either crying to fetty wap or sleeping
1,not gonna lie i may or may not blare justin bieber in the jeep
1,gay teen worried he may be christian.
1,"if it weren't for blair there would have been no good friday agreement, and the ira would have won!"
1,"#mariners tweets: as we head to the 8th inning, the #mariners and white sox are tied at 4. #mlb http://t.co/mnyblcvpgq"
0,all three gunmen in the january attacks on the charlie hebdo newspaper and a kosher supermarket were french.
2,"i like what i saw tonight, particularly in the 2nd half. 8 up/8 down. let's keep rolling lads (hey roy, you play kane always) #england"
2,when i get to my mom's house on sunday i'm going to force her to listen to calibraska just for jack and jack's sake
1,baby girl u r the true wonder woman!! u should fight floyd mayweather next. be the 1st time he'd run from a woman!
2,"on the bright side, a liveeee episode of naruto comes out tomorrow"
1,"ryan braun reaches on a infield single, jean segura scores the #cubs & brewers are tied 1 in the top of the 3rd"
2,"ireland's paul dunne, the pride of alabama/birm., is 1st amateur since some guy named bobby jones in '27, to lead theopen after 3 rds"
1,many listeners are not with the information yet. may have read a book or 2but still not convinced! twilight zone someone?
2,here's an easy way to make ice cream sandwiches for national ice cream day this sunday!... (vine by https://t.co/hb3s4illlo
0,"looking back at kanye west's infamous ""george bush doesn't care about black people"" moment on its 10th... http://t.co/mzgazsg1t3"
2,"prince george turns two! ""we are mildly amused,' the young prince was quoted as saying upon 1st cake-nibble. dn https://t.co/xb44yk15ih"
1,have you ever been to an ed sheeran concert? bc i just got back from my 2nd one and i almost passed out
2,i'll be there during the week and imma get gucci for 6th !!
2,the wam (write around the murray) book festival starts today at the albury library/museum and goes until sunday... go check it out!!!
1,"it was ""high and deep""... #cubs kris bryant ""walkoff"" trailiing with 2 outs in the bttom of the 9th! --> http://t.co/etrlajzruz #mlb"
0,currently downloading the saturday night fever soundtrack cause the bee gees are the fucking shit
2,dont forget bjj tomorrow night with curtis - last round of promotions coming so train hard :) https://t.co/hfgtkholsl
1,"frank gifford dies. may the man rest in peace. an all-time great player and broadcaster, no question http://t.co/5z2otsomsy"
1,"that david wright home run has 8th inning , inning ending double play with bases loaded written all over it"
2,fuck it i'll buy your jason aldean ticket if we go tomorrow haha
1,"if dustin johnson makes par at the 1st instead of quad, we have a ball game. he's still fun to watch"
1,find out if i can pick up the gucci foams are couple of days early tomorrow
1,"oh look, iran is actually complying with the nuclear treaty agreement; https://t.co/i8wn7jl8mr #tcot"
0,"no more bad blood by taylor swift music please, the video on monday was more like badluck!!! #badeditor #sfgiants #cheesymusic"
2,"throwback 4 poster of bad blood, in honor of taylor's award on vmas last sunday. the law got the power http://t.co/km2fxxc5dp"
2,"i'll be home from work by around 9 est latest, if y'all want to start a ps4 party for that tomorrow"
1,i think xbox and ps4 gets it on the 24th
1,"they may be running against each other in the republican presidential primary, but wisconsin gov. scott walker does not think texas sen."
1,john kasich may sound fine unless of course you're a public sector worker who has lost collective barg rights.
0,need someone to get the april/may kris bryant back to chicago because his at bats are getting worse
2,excited to be a part of the battle of big brother vs little brother tomorrow afternoon. going to be fun. call sheet is loaded and ready 2 go
1,"with respect, and i agree with so much you say ... we can't eg., change thursday to 4thday because thor didn't exist https://t.co/fafswz40x4"
2,i don't get the panic at all. still in playoffs still david price pitching friday still great lineup still lots of games left #bluejays
1,"maybe the ponies in ponyville have interesting things to talk about! c'mon, twilight, just try! #spikebot"
2,"harry during louis & briana's wedding if tomorrow you won't be mine, won't you give it to me one last time oh, baby let me love you goodbye"
1,do you know where shawn is going to be before vegas? his last show date is london but that's the 15th & vegas is the 19th
1,"surely everyone has heard of the ""paul dunne vs rules official"" on the 18th green in statesborough story. #worldwar3"
